customer_id,age,gender,location,item_purchased,category,purchase_amount_usd,size,color,season,subscription_status,shipping_type,promo_code_used,discount_applied,payment_method,previous_purchases,review_rating,spend_tier,loyalty_score
CUST0187,23,Female,Georgia,Leggings,Clothing,37.65,L,Gray,Winter,Yes,Free Shipping,No,No,Credit Card,43,3.7,Low,Platinum
CUST0188,45,Female,Arizona,Leggings,Clothing,15.0,S,Blue,Winter,Yes,Free Shipping,Yes,Yes,PayPal,37,3.3,Low,Platinum
CUST0189,45,Male,Tennessee,Sweater,Clothing,31.4,XL,Pink,Spring,Yes,Free Shipping,Yes,Yes,Credit Card,28,3.4,Low,Gold
CUST0190,61,Female,Colorado,Backpack,Accessories,35.78,XS,Brown,Fall,No,Standard,No,No,Credit Card,7,5.0,Low,Bronze
CUST0191,61,Male,Georgia,Blouse,Clothing,44.29,M,Gray,Summer,No,Express,No,No,Bank Transfer,19,4.2,Low,Silver
CUST0192,37,Male,Wisconsin,Gloves,Accessories,37.0,XXL,Green,Fall,Yes,Express,Yes,No,Credit Card,30,4.2,Low,Gold
CUST0193,47,Male,Indiana,Wallet,Accessories,73.86,L,Blue,Fall,No,Free Shipping,No,No,Bank Transfer,15,4.6,Mid,Silver
CUST0194,28,Male,Ohio,Gloves,Accessories,39.15,S,Red,Spring,No,Standard,Yes,No,Venmo,26,4.2,Low,Silver
CUST0195,45,Female,Colorado,Backpack,Accessories,23.65,XXL,Black,Winter,No,Free Shipping,No,Yes,PayPal,28,5.0,Low,Silver
CUST0196,42,Female,Washington,Leggings,Clothing,50.62,M,Beige,Spring,No,Standard,No,No,Credit Card,8,2.3,Mid,Bronze
CUST0197,56,Male,Minnesota,Coat,Outerwear,98.2,S,Green,Winter,Yes,Next Day Air,Yes,Yes,Credit Card,32,3.6,High,Gold
CUST0198,50,Male,California,Wallet,Accessories,22.4,L,White,Summer,No,Standard,No,No,PayPal,14,3.3,Low,Bronze
CUST0199,18,Male,Texas,Hat,Accessories,38.47,XXL,Beige,Summer,Yes,Next Day Air,No,Yes,Cash App,38,2.8,Low,Platinum
CUST0200,44,Male,Ohio,Boots,Footwear,63.36,XL,Brown,Spring,No,Store Pickup,Yes,Yes,Credit Card,1,3.9,Mid,Bronze
CUST0201,69,Male,New York,Shorts,Clothing,55.04,XS,Navy,Spring,No,Standard,No,No,Credit Card,6,3.9,Mid,Bronze
CUST0202,30,Male,Wisconsin,Shorts,Clothing,30.44,L,Blue,Fall,Yes,Free Shipping,No,No,Credit Card,33,5.0,Low,Gold
CUST0203,58,Female,Tennessee,Blouse,Clothing,59.53,M,Brown,Fall,No,Standard,No,No,Credit Card,24,4.4,Mid,Silver
CUST0204,20,Female,Pennsylvania,Sandals,Footwear,73.92,XL,Black,Spring,No,Free Shipping,Yes,Yes,Cash App,18,3.4,Mid,Silver
CUST0205,56,Male,Minnesota,Hat,Accessories,55.9,XXL,Gray,Spring,No,Standard,No,No,Bank Transfer,23,4.1,Mid,Silver
CUST0206,23,Female,Washington,Blouse,Clothing,28.04,S,Pink,Spring,No,Express,No,No,PayPal,19,2.5,Low,Silver
CUST0207,25,Male,Arizona,Coat,Outerwear,96.0,XL,Gray,Fall,Yes,Express,No,No,Debit Card,47,4.4,High,Platinum
CUST0208,44,Male,Colorado,Leggings,Clothing,51.16,XL,Pink,Fall,No,Express,No,No,Credit Card,29,3.9,Mid,Silver
CUST0209,26,Male,Ohio,Blouse,Clothing,50.86,M,Gray,Spring,No,Express,No,No,PayPal,11,3.2,Mid,Bronze
CUST0210,54,Male,Minnesota,Jacket,Outerwear,95.77,XS,Blue,Fall,No,Store Pickup,Yes,Yes,Bank Transfer,25,4.2,High,Silver
CUST0211,50,Female,New York,Sweater,Clothing,34.17,XL,Gray,Spring,No,Free Shipping,Yes,Yes,Credit Card,22,3.3,Low,Silver
CUST0212,68,Male,Michigan,Blouse,Clothing,52.11,XL,Blue,Winter,Yes,Next Day Air,Yes,No,Credit Card,50,3.1,Mid,Platinum
CUST0213,59,Male,Tennessee,Shorts,Clothing,45.45,XS,Pink,Winter,Yes,Express,No,Yes,Debit Card,27,4.3,Mid,Gold
CUST0214,61,Male,North Carolina,Hoodie,Clothing,58.5,XS,Beige,Fall,No,Free Shipping,Yes,Yes,Credit Card,17,4.5,Mid,Silver
CUST0215,41,Male,Pennsylvania,Gloves,Accessories,28.79,S,Brown,Winter,No,Store Pickup,No,No,PayPal,9,4.2,Low,Bronze
CUST0216,32,Female,Minnesota,Leggings,Clothing,37.23,XXL,Red,Winter,No,Store Pickup,Yes,Yes,PayPal,10,3.5,Low,Bronze
CUST0217,49,Male,Maryland,Coat,Outerwear,109.29,S,Blue,Winter,No,Standard,No,Yes,Credit Card,21,3.8,High,Silver
CUST0218,49,Male,North Carolina,Boots,Footwear,96.27,XS,Gray,Fall,No,Express,No,No,Credit Card,19,3.7,High,Silver
CUST0219,41,Male,Georgia,Gloves,Accessories,56.87,L,Beige,Summer,No,Free Shipping,No,Yes,Credit Card,22,3.6,Mid,Silver
CUST0220,58,Male,New York,Jeans,Clothing,41.89,XS,Blue,Spring,No,Standard,No,No,Debit Card,22,3.2,Low,Silver
CUST0221,69,Male,Wisconsin,Hoodie,Clothing,57.66,S,Navy,Summer,No,Free Shipping,No,No,Credit Card,16,4.5,Mid,Silver
CUST0222,66,Female,Texas,Belt,Accessories,32.01,M,Gray,Fall,No,Standard,Yes,Yes,PayPal,16,3.7,Low,Silver
CUST0223,66,Male,Washington,Jeans,Clothing,48.85,M,Red,Spring,No,Standard,Yes,Yes,Bank Transfer,10,4.3,Mid,Bronze
CUST0224,69,Female,Pennsylvania,Scarf,Accessories,27.99,XXL,Green,Summer,Yes,Free Shipping,Yes,Yes,Credit Card,27,2.8,Low,Gold
CUST0225,29,Female,Illinois,Jacket,Outerwear,100.08,XL,Blue,Summer,Yes,Express,No,No,Cash App,34,3.8,High,Gold
CUST0226,56,Female,Colorado,Sneakers,Footwear,73.48,M,White,Summer,Yes,Free Shipping,No,No,Debit Card,36,4.4,Mid,Platinum
CUST0227,19,Male,Texas,Leggings,Clothing,76.66,S,Beige,Fall,Yes,Free Shipping,Yes,Yes,Credit Card,42,4.4,High,Platinum
CUST0228,20,Male,Wisconsin,Sandals,Footwear,63.25,M,Blue,Winter,Yes,Free Shipping,Yes,Yes,Venmo,41,3.0,Mid,Platinum
CUST0229,66,Male,Georgia,Hat,Accessories,59.2,L,Gray,Fall,No,Standard,No,No,Debit Card,30,4.0,Mid,Gold
CUST0230,54,Female,Missouri,Sneakers,Footwear,75.08,XS,Green,Fall,No,Standard,Yes,No,Credit Card,10,4.0,High,Bronze
CUST0231,66,Male,North Carolina,Gloves,Accessories,41.15,XS,Pink,Fall,Yes,Free Shipping,No,No,Credit Card,32,3.3,Low,Gold
CUST0232,34,Male,Georgia,Sweater,Clothing,55.79,S,Navy,Fall,No,Standard,Yes,Yes,Credit Card,10,4.0,Mid,Bronze
CUST0233,66,Male,California,Hat,Accessories,53.63,XL,Green,Spring,No,Free Shipping,No,No,Credit Card,28,2.7,Mid,Silver
CUST0234,19,Male,Ohio,Belt,Accessories,36.92,XS,Navy,Winter,Yes,Free Shipping,No,No,PayPal,29,3.2,Low,Gold
CUST0235,19,Male,Minnesota,Hoodie,Clothing,44.03,M,Green,Summer,No,Store Pickup,No,No,Venmo,27,4.2,Low,Silver
CUST0236,45,Male,Texas,Leggings,Clothing,17.96,L,Pink,Spring,Yes,Free Shipping,Yes,No,Credit Card,49,3.8,Low,Platinum
CUST0237,40,Female,Missouri,Boots,Footwear,67.24,XL,Gray,Fall,No,Express,Yes,Yes,Credit Card,21,3.9,Mid,Silver
CUST0238,54,Male,Colorado,Belt,Accessories,36.42,XL,Green,Spring,Yes,Free Shipping,No,No,Credit Card,37,3.7,Low,Platinum
CUST0239,49,Male,Colorado,Sneakers,Footwear,50.85,XL,White,Summer,No,Standard,No,No,Debit Card,18,4.2,Mid,Silver
CUST0240,50,Male,Missouri,Dress,Clothing,30.66,XS,Pink,Spring,No,Standard,No,No,Credit Card,15,4.2,Low,Silver
CUST0241,18,Male,Arizona,Gloves,Accessories,15.0,XXL,Pink,Spring,Yes,2-Day Shipping,No,No,PayPal,30,4.4,Low,Gold
CUST0242,36,Male,California,Jacket,Outerwear,73.73,XL,Gray,Spring,No,Standard,Yes,Yes,PayPal,16,4.2,Mid,Silver
CUST0243,19,Female,Minnesota,Sneakers,Footwear,74.05,S,Brown,Spring,Yes,Express,No,No,Cash App,50,3.5,Mid,Platinum
CUST0244,70,Male,Wisconsin,Shorts,Clothing,33.97,M,Blue,Fall,No,Standard,No,No,Debit Card,9,3.4,Low,Bronze
CUST0245,61,Female,Virginia,Scarf,Accessories,47.97,XXL,Blue,Winter,No,Free Shipping,No,No,Credit Card,19,3.1,Mid,Silver
CUST0246,43,Male,Colorado,Sandals,Footwear,70.55,L,Brown,Summer,No,Store Pickup,No,No,Credit Card,23,3.5,Mid,Silver
CUST0247,49,Male,Missouri,Sunglasses,Accessories,67.93,M,Pink,Winter,Yes,Free Shipping,Yes,Yes,Credit Card,32,3.4,Mid,Gold
CUST0248,23,Female,Florida,Sweater,Clothing,55.21,S,Red,Spring,Yes,Free Shipping,No,No,Venmo,39,4.9,Mid,Platinum
CUST0249,49,Male,Arizona,Sunglasses,Accessories,46.45,S,White,Summer,No,Standard,No,No,Credit Card,5,3.1,Mid,Bronze
CUST0250,21,Male,Washington,Scarf,Accessories,37.66,XXL,Beige,Spring,Yes,Free Shipping,Yes,Yes,PayPal,48,4.5,Low,Platinum
CUST0251,28,Male,Ohio,Backpack,Accessories,40.26,M,Beige,Fall,No,Free Shipping,Yes,Yes,Venmo,27,3.6,Low,Silver
CUST0252,34,Male,Ohio,Coat,Outerwear,95.23,XS,Gray,Summer,No,Standard,No,No,Credit Card,17,4.2,High,Silver
CUST0253,55,Female,Michigan,Leggings,Clothing,66.73,S,White,Fall,No,Standard,Yes,Yes,Bank Transfer,10,4.1,Mid,Bronze
CUST0254,41,Male,Indiana,Sandals,Footwear,71.05,XL,Blue,Fall,Yes,Express,No,No,Credit Card,42,2.8,Mid,Platinum
CUST0255,22,Female,Texas,T-shirt,Clothing,67.25,L,Green,Fall,No,Free Shipping,Yes,Yes,Debit Card,8,3.2,Mid,Bronze
CUST0256,69,Female,Florida,Wallet,Accessories,74.85,L,Green,Fall,No,Store Pickup,No,No,Cash,9,2.9,Mid,Bronze
CUST0257,51,Male,New York,Sunglasses,Accessories,39.35,S,Beige,Winter,No,Free Shipping,Yes,No,Bank Transfer,17,3.5,Low,Silver
CUST0258,23,Female,Missouri,Hat,Accessories,36.19,XL,Pink,Summer,No,Express,Yes,Yes,Debit Card,30,3.2,Low,Gold
CUST0259,39,Male,Pennsylvania,Boots,Footwear,58.89,M,Blue,Summer,Yes,Express,No,No,Credit Card,41,4.7,Mid,Platinum
CUST0260,28,Female,Pennsylvania,Sneakers,Footwear,70.6,L,White,Fall,Yes,Free Shipping,No,Yes,Cash App,28,3.4,Mid,Gold
CUST0261,65,Male,Colorado,Jacket,Outerwear,112.43,XL,Pink,Fall,Yes,Free Shipping,Yes,Yes,Credit Card,18,2.6,High,Silver
CUST0262,33,Female,Pennsylvania,Blouse,Clothing,43.79,XL,Navy,Spring,No,Free Shipping,Yes,No,Debit Card,18,3.6,Low,Silver
CUST0263,50,Male,Maryland,Sweater,Clothing,47.27,XS,Brown,Summer,Yes,Free Shipping,No,No,Credit Card,37,4.4,Mid,Platinum
CUST0264,26,Male,California,Boots,Footwear,57.0,S,Beige,Summer,No,Free Shipping,No,No,PayPal,17,4.9,Mid,Silver
CUST0265,23,Male,Wisconsin,Backpack,Accessories,40.87,XL,Blue,Summer,No,Express,No,No,Debit Card,32,3.6,Low,Gold
CUST0266,33,Female,Maryland,Belt,Accessories,27.21,M,Gray,Spring,No,Standard,No,No,Credit Card,16,3.4,Low,Silver
CUST0267,46,Male,Maryland,Sunglasses,Accessories,23.79,L,Green,Winter,Yes,Free Shipping,Yes,Yes,Debit Card,12,3.8,Low,Silver
CUST0268,20,Male,Indiana,Coat,Outerwear,103.12,XS,Green,Fall,No,Free Shipping,No,No,Venmo,14,4.6,High,Bronze
CUST0269,37,Female,Ohio,T-shirt,Clothing,75.5,M,Pink,Fall,No,Store Pickup,No,No,Credit Card,21,3.0,High,Silver
CUST0270,53,Male,Tennessee,Hoodie,Clothing,48.27,L,Navy,Fall,Yes,Free Shipping,No,No,Debit Card,38,3.6,Mid,Platinum
CUST0271,36,Female,Pennsylvania,Sneakers,Footwear,53.51,S,Black,Winter,Yes,Free Shipping,No,Yes,Credit Card,33,3.8,Mid,Gold
CUST0272,43,Female,Tennessee,Backpack,Accessories,56.24,M,Black,Spring,No,Free Shipping,No,No,Bank Transfer,15,3.8,Mid,Silver
CUST0273,20,Female,Wisconsin,Jeans,Clothing,45.55,L,Blue,Summer,No,Free Shipping,No,Yes,Debit Card,2,3.7,Mid,Bronze
CUST0274,36,Female,Minnesota,Jeans,Clothing,63.08,XS,White,Fall,Yes,Express,No,No,Debit Card,35,3.1,Mid,Platinum
CUST0275,37,Male,Tennessee,T-shirt,Clothing,40.75,L,White,Winter,Yes,Express,No,Yes,Debit Card,31,4.0,Low,Gold
CUST0276,49,Male,Washington,Dress,Clothing,42.87,XL,White,Spring,Yes,Express,Yes,Yes,Credit Card,37,3.8,Low,Platinum
CUST0277,24,Female,Georgia,Hoodie,Clothing,66.31,XS,Red,Winter,No,Standard,No,No,PayPal,21,3.8,Mid,Silver
CUST0278,69,Male,Missouri,Boots,Footwear,61.57,M,Black,Summer,No,Store Pickup,No,No,Credit Card,27,3.0,Mid,Silver
CUST0279,58,Male,Missouri,Sandals,Footwear,61.72,XXL,Pink,Summer,No,Standard,Yes,Yes,Debit Card,10,4.2,Mid,Bronze
CUST0280,50,Male,Colorado,Sneakers,Footwear,42.14,S,Beige,Summer,No,Standard,No,No,Credit Card,7,3.1,Low,Bronze
CUST0281,57,Female,Virginia,Hat,Accessories,42.69,XS,Green,Spring,No,Free Shipping,No,No,Debit Card,13,4.9,Low,Bronze
CUST0282,56,Male,Arizona,T-shirt,Clothing,40.07,XS,Green,Winter,No,Free Shipping,No,Yes,Debit Card,12,3.0,Low,Bronze
CUST0283,35,Male,Georgia,Backpack,Accessories,51.94,XS,Beige,Winter,Yes,Free Shipping,Yes,Yes,Credit Card,26,4.3,Mid,Gold
CUST0284,57,Male,North Carolina,Sweater,Clothing,47.43,L,Green,Summer,No,Standard,Yes,Yes,Credit Card,29,2.5,Mid,Silver
CUST0285,18,Male,Illinois,Coat,Outerwear,96.99,XL,Navy,Winter,Yes,Free Shipping,Yes,Yes,Credit Card,36,2.7,High,Platinum
CUST0286,28,Male,Missouri,Sweater,Clothing,58.77,XXL,Black,Winter,No,Free Shipping,Yes,Yes,Cash App,33,3.4,Mid,Gold
CUST0287,45,Male,Florida,Jacket,Outerwear,102.25,S,Black,Fall,Yes,Next Day Air,Yes,Yes,Credit Card,34,2.7,High,Gold
CUST0288,42,Male,New York,Sneakers,Footwear,89.62,S,Red,Fall,Yes,2-Day Shipping,No,Yes,Credit Card,23,4.5,High,Silver
CUST0289,67,Female,Minnesota,Gloves,Accessories,53.72,XL,Navy,Summer,Yes,Free Shipping,No,No,Bank Transfer,26,3.8,Mid,Gold
CUST0290,40,Male,Georgia,Jeans,Clothing,37.14,L,Blue,Fall,Yes,Next Day Air,No,No,Credit Card,45,4.8,Low,Platinum
CUST0291,48,Female,Arizona,Backpack,Accessories,31.2,L,Black,Spring,No,Store Pickup,Yes,Yes,PayPal,8,3.7,Low,Bronze
CUST0292,47,Female,Missouri,Jeans,Clothing,61.79,XL,Beige,Fall,Yes,2-Day Shipping,No,No,Debit Card,40,4.0,Mid,Platinum
CUST0293,59,Male,Georgia,Belt,Accessories,21.94,XL,Beige,Spring,No,Standard,No,No,Debit Card,15,3.6,Low,Silver
CUST0294,52,Male,Illinois,Sneakers,Footwear,47.18,M,Beige,Winter,No,Express,Yes,Yes,Debit Card,10,3.2,Mid,Bronze
CUST0295,24,Male,Georgia,Gloves,Accessories,29.38,L,Beige,Winter,No,Free Shipping,Yes,Yes,Credit Card,29,3.5,Low,Silver
CUST0296,33,Female,Washington,T-shirt,Clothing,43.62,XS,White,Summer,Yes,Express,No,Yes,Credit Card,29,3.0,Low,Gold
CUST0297,43,Male,Michigan,Hat,Accessories,15.0,S,Red,Summer,No,Express,No,No,PayPal,11,4.1,Low,Bronze
CUST0298,65,Male,Colorado,Leggings,Clothing,38.38,L,White,Fall,Yes,Express,No,No,Credit Card,34,3.6,Low,Gold
CUST0299,69,Male,California,Jeans,Clothing,30.41,XL,Brown,Fall,No,Free Shipping,Yes,Yes,PayPal,13,3.7,Low,Bronze
CUST0300,66,Male,Florida,Boots,Footwear,73.76,XS,Blue,Summer,No,Express,No,No,Credit Card,35,5.0,Mid,Gold
CUST0301,19,Male,Florida,Hat,Accessories,51.43,M,Beige,Fall,No,Standard,No,No,PayPal,26,3.5,Mid,Silver
CUST0302,18,Male,Virginia,Gloves,Accessories,38.34,XXL,Brown,Summer,Yes,Free Shipping,No,No,PayPal,29,4.0,Low,Gold
CUST0303,65,Female,Maryland,Sweater,Clothing,43.95,M,Navy,Spring,No,Standard,No,No,PayPal,14,3.8,Low,Bronze
CUST0304,29,Male,Arizona,Shorts,Clothing,49.29,XS,Beige,Spring,No,Store Pickup,Yes,Yes,Venmo,1,4.6,Mid,Bronze
CUST0305,22,Male,New York,Belt,Accessories,21.27,XS,Navy,Spring,No,Store Pickup,Yes,No,PayPal,19,4.0,Low,Silver
CUST0306,54,Male,Georgia,Sweater,Clothing,64.53,XL,Brown,Winter,No,Express,Yes,Yes,Debit Card,12,3.6,Mid,Bronze
CUST0307,49,Female,Tennessee,Jeans,Clothing,50.62,XXL,Beige,Winter,Yes,Free Shipping,Yes,Yes,Credit Card,35,5.0,Mid,Platinum
CUST0308,26,Male,Illinois,Boots,Footwear,71.01,XL,Black,Summer,No,Free Shipping,Yes,Yes,PayPal,2,3.2,Mid,Bronze
CUST0309,58,Female,Colorado,Sunglasses,Accessories,50.77,S,Red,Fall,Yes,Free Shipping,No,No,Credit Card,34,3.7,Mid,Gold
CUST0310,52,Male,Texas,Backpack,Accessories,39.66,XXL,Red,Spring,No,Free Shipping,No,Yes,Credit Card,31,4.4,Low,Gold
CUST0311,36,Male,Georgia,Blouse,Clothing,55.51,XXL,Green,Fall,Yes,Free Shipping,No,No,Credit Card,35,3.2,Mid,Platinum
CUST0312,65,Male,Washington,Hat,Accessories,36.11,S,Navy,Spring,No,Standard,No,No,Credit Card,11,4.3,Low,Bronze
CUST0313,33,Male,Virginia,Shorts,Clothing,50.99,M,Pink,Fall,No,Free Shipping,No,No,Credit Card,17,3.5,Mid,Silver
CUST0314,20,Male,Texas,Dress,Clothing,55.3,XS,Black,Winter,No,Store Pickup,No,No,Credit Card,17,4.5,Mid,Silver
CUST0315,37,Male,Georgia,Hoodie,Clothing,45.22,M,Gray,Spring,No,Standard,Yes,Yes,Credit Card,35,4.5,Mid,Gold
CUST0316,41,Female,Indiana,Gloves,Accessories,34.41,XL,Beige,Fall,Yes,Next Day Air,No,Yes,Bank Transfer,31,3.7,Low,Gold
CUST0317,50,Male,Washington,Coat,Outerwear,88.07,L,Pink,Spring,Yes,Free Shipping,Yes,Yes,Debit Card,22,3.6,High,Silver
CUST0318,41,Male,Texas,Coat,Outerwear,88.37,XL,Navy,Summer,No,Standard,Yes,Yes,Venmo,18,4.0,High,Silver
CUST0319,69,Male,Georgia,Gloves,Accessories,47.77,L,White,Spring,No,Standard,No,No,Credit Card,19,3.8,Mid,Silver
CUST0320,28,Male,Florida,Sunglasses,Accessories,15.0,XS,Brown,Summer,Yes,Free Shipping,No,No,PayPal,40,4.4,Low,Platinum
CUST0321,66,Male,Washington,Jeans,Clothing,43.18,XS,Green,Spring,Yes,Express,No,No,Bank Transfer,42,4.0,Low,Platinum
CUST0322,25,Male,Texas,Sweater,Clothing,36.3,XXL,White,Summer,Yes,Free Shipping,Yes,No,Venmo,50,4.2,Low,Platinum
CUST0323,53,Male,Tennessee,Belt,Accessories,28.79,XS,Black,Summer,No,Express,Yes,Yes,Debit Card,13,4.0,Low,Bronze
CUST0324,55,Male,Georgia,Scarf,Accessories,41.72,S,White,Summer,Yes,2-Day Shipping,No,No,Debit Card,28,4.4,Low,Gold
CUST0325,57,Male,Virginia,Gloves,Accessories,23.02,S,Pink,Fall,No,Standard,Yes,Yes,Debit Card,3,3.7,Low,Bronze
CUST0326,37,Male,New York,Sandals,Footwear,67.6,L,Gray,Winter,No,Free Shipping,Yes,Yes,Debit Card,23,3.9,Mid,Silver
CUST0327,52,Male,Missouri,Jeans,Clothing,45.37,M,Navy,Summer,No,Store Pickup,Yes,Yes,Debit Card,10,3.8,Mid,Bronze
CUST0328,65,Male,Colorado,Scarf,Accessories,20.65,XXL,Blue,Spring,Yes,Express,No,No,Cash,43,3.5,Low,Platinum
CUST0329,42,Female,Maryland,Boots,Footwear,61.9,M,Green,Summer,No,Standard,No,Yes,Bank Transfer,14,4.5,Mid,Bronze
CUST0330,52,Male,Georgia,Dress,Clothing,40.36,L,White,Winter,No,Express,No,No,Credit Card,31,4.5,Low,Gold
CUST0331,42,Male,Ohio,Gloves,Accessories,66.62,S,Navy,Fall,Yes,Free Shipping,No,No,Credit Card,20,4.6,Mid,Silver
CUST0332,46,Male,Pennsylvania,Sneakers,Footwear,74.42,XL,Red,Summer,No,Free Shipping,No,No,Credit Card,26,3.3,Mid,Silver
CUST0333,35,Female,Virginia,Shorts,Clothing,43.56,XXL,Pink,Spring,Yes,Free Shipping,No,No,Credit Card,44,4.0,Low,Platinum
CUST0334,63,Female,New York,Blouse,Clothing,39.82,L,Gray,Summer,No,Free Shipping,No,No,Credit Card,22,4.6,Low,Silver
CUST0335,35,Male,Texas,T-shirt,Clothing,51.05,M,Blue,Summer,Yes,Free Shipping,No,Yes,Credit Card,23,4.9,Mid,Silver
CUST0336,19,Female,Michigan,T-shirt,Clothing,58.71,L,Navy,Winter,No,Free Shipping,No,No,Credit Card,22,2.7,Mid,Silver
CUST0337,52,Male,Washington,Belt,Accessories,41.55,L,Navy,Winter,No,Store Pickup,No,No,Debit Card,19,3.8,Low,Silver
CUST0338,33,Male,Ohio,Sneakers,Footwear,44.82,XS,Blue,Spring,Yes,Express,Yes,Yes,Credit Card,16,3.7,Low,Silver
CUST0339,58,Female,Georgia,T-shirt,Clothing,49.23,S,Beige,Fall,No,Standard,No,Yes,Debit Card,30,4.9,Mid,Gold
CUST0340,53,Female,Georgia,Sneakers,Footwear,60.94,XXL,Pink,Summer,No,Free Shipping,No,No,Credit Card,15,2.3,Mid,Silver
CUST0341,50,Male,Maryland,Sandals,Footwear,63.48,XS,Green,Summer,No,Standard,No,No,Bank Transfer,29,3.1,Mid,Silver
CUST0342,21,Male,Ohio,Sweater,Clothing,53.26,S,Pink,Winter,Yes,Free Shipping,No,No,Cash App,34,4.8,Mid,Gold
CUST0343,50,Male,Washington,Coat,Outerwear,106.52,L,Beige,Fall,Yes,Express,No,No,Credit Card,44,4.0,High,Platinum
CUST0344,31,Male,Washington,Shorts,Clothing,61.1,S,Brown,Summer,No,Express,Yes,No,Bank Transfer,11,2.9,Mid,Bronze
CUST0345,38,Female,Georgia,Sunglasses,Accessories,45.4,M,Pink,Spring,Yes,Free Shipping,Yes,Yes,Credit Card,37,4.9,Mid,Platinum
CUST0346,65,Male,Texas,Wallet,Accessories,45.58,XXL,Blue,Winter,No,Free Shipping,No,No,Bank Transfer,19,2.8,Mid,Silver
CUST0347,37,Male,Maryland,Leggings,Clothing,36.66,XS,Gray,Fall,Yes,Next Day Air,Yes,Yes,PayPal,31,4.5,Low,Gold
CUST0348,25,Male,Florida,Sneakers,Footwear,74.24,XXL,Pink,Summer,Yes,Free Shipping,Yes,Yes,PayPal,26,2.7,Mid,Gold
CUST0349,24,Male,Ohio,Boots,Footwear,66.83,L,White,Spring,No,Free Shipping,No,No,Credit Card,1,2.8,Mid,Bronze
CUST0350,20,Male,Missouri,Sandals,Footwear,56.93,M,Gray,Summer,No,Standard,Yes,Yes,Credit Card,11,3.9,Mid,Bronze
CUST0351,34,Male,New York,Dress,Clothing,49.86,S,Green,Winter,No,Store Pickup,Yes,Yes,Bank Transfer,23,3.2,Mid,Silver
CUST0352,50,Female,Georgia,Wallet,Accessories,41.04,S,Blue,Fall,No,Free Shipping,No,No,Debit Card,6,4.0,Low,Bronze
CUST0353,65,Female,Michigan,Sneakers,Footwear,54.75,M,Brown,Summer,No,Store Pickup,No,No,Credit Card,8,5.0,Mid,Bronze
CUST0354,29,Male,Illinois,Jeans,Clothing,30.77,S,Red,Fall,No,Free Shipping,Yes,Yes,PayPal,6,3.7,Low,Bronze
CUST0355,68,Female,Illinois,Leggings,Clothing,36.1,XS,Gray,Winter,No,Free Shipping,No,No,Credit Card,19,4.9,Low,Silver
CUST0356,39,Female,Maryland,Dress,Clothing,34.12,XL,Beige,Summer,No,Express,No,No,Credit Card,10,4.0,Low,Bronze
CUST0357,39,Female,Ohio,Coat,Outerwear,57.14,S,Gray,Spring,No,Free Shipping,Yes,Yes,Bank Transfer,27,4.8,Mid,Silver
CUST0358,63,Male,Wisconsin,Jeans,Clothing,38.39,L,Red,Fall,No,Standard,No,No,Debit Card,23,2.2,Low,Silver
CUST0359,47,Male,Arizona,Blouse,Clothing,65.44,S,Pink,Fall,No,Free Shipping,Yes,Yes,Credit Card,19,4.2,Mid,Silver
CUST0360,55,Male,Washington,Boots,Footwear,74.83,XXL,White,Fall,Yes,Free Shipping,No,No,PayPal,38,4.1,Mid,Platinum
CUST0361,55,Male,Illinois,Jeans,Clothing,37.85,L,Beige,Winter,Yes,Free Shipping,No,No,Credit Card,27,3.5,Low,Gold
CUST0362,62,Male,Illinois,Dress,Clothing,36.74,S,Red,Summer,Yes,Express,No,No,Credit Card,27,5.0,Low,Gold
CUST0363,68,Male,Virginia,Jeans,Clothing,57.5,S,Red,Spring,Yes,Express,No,Yes,Credit Card,42,3.5,Mid,Platinum
CUST0364,25,Male,New York,Sneakers,Footwear,80.45,L,White,Winter,Yes,2-Day Shipping,Yes,Yes,Venmo,44,2.9,High,Platinum
CUST0365,44,Female,Minnesota,Coat,Outerwear,85.84,XS,Green,Summer,No,Express,Yes,Yes,PayPal,23,4.8,High,Silver
CUST0366,44,Male,Illinois,Leggings,Clothing,65.85,XL,Gray,Fall,No,Express,Yes,Yes,Credit Card,14,2.8,Mid,Bronze
CUST0367,51,Male,Minnesota,Dress,Clothing,42.56,XL,Pink,Fall,Yes,Express,Yes,Yes,Debit Card,31,3.9,Low,Gold
CUST0368,38,Female,California,Jeans,Clothing,54.48,XS,Gray,Fall,No,Store Pickup,No,No,Debit Card,10,4.7,Mid,Bronze
CUST0369,47,Female,Wisconsin,T-shirt,Clothing,25.06,S,Blue,Spring,No,Free Shipping,No,Yes,PayPal,24,4.1,Low,Silver
CUST0370,50,Female,Michigan,Hat,Accessories,35.88,XL,Beige,Fall,No,Standard,Yes,Yes,PayPal,2,3.6,Low,Bronze
CUST0371,45,Female,North Carolina,Sandals,Footwear,66.34,XS,Brown,Winter,Yes,Express,Yes,No,Credit Card,12,3.6,Mid,Silver
CUST0372,64,Male,Missouri,Sandals,Footwear,48.78,XS,Blue,Fall,No,Free Shipping,Yes,Yes,Credit Card,1,4.7,Mid,Bronze
CUST0373,50,Female,North Carolina,T-shirt,Clothing,58.87,XL,Red,Fall,Yes,2-Day Shipping,No,Yes,Debit Card,13,2.9,Mid,Silver
CUST0374,22,Male,Florida,Jacket,Outerwear,89.87,L,Brown,Spring,Yes,Free Shipping,No,No,Credit Card,48,4.8,High,Platinum
